_id,branches_count,company_name,company_status,content,country,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue,revenue_range,source,technologies_used,views,year_founded,country_type,company_size,last_seen_day,last_seen_month,last_seen_year
64601d658e116d3d1d0c1755,0.0,Zender,active,Wir sind Kia und SEAT Verkaufs- und Servicepartner. Sie finden bei uns eine große Auswahl an Neuwagen beider Marken direkt vor Ort. Unsere Serviceabteilung ist mit den neusten technischen Einrichtungen ausgestattet.,Germany,,Wir sind Kia und SEAT Verkaufs- und Servicepartner. Sie finden bei uns eine große Auswahl an Neuwagen beider Marken direkt vor Ort. Unsere Serviceabteilung ist mit den neusten technischen Einrichtungen ausgestattet.,Zender GK GmbH,4,4,Mining & Metals,True,2023-05-14 09:36:14.909000+00:00,,http://www.zender.de/,,$5M,$5M,Royal,"[""Google Analytics""]",,,european,big,14,5,2023
64601d678e116d3d1d0c1756,0.0,Silverstone,active,"Silverstone Circuits Ltd | 11,143 followers on LinkedIn | Where champions gather to power their business forward. Choose Silverstone for your next meeting or event. | For more than 60 years Silverstone has carved its mark as one of the leading motorsport venues, creating a powerful heritage around the world. Internationally renowned as the host of world class events, Silverstone is also famed for its exhilarating driving experiences, sumptuous corporate entertainment and prestigious conference facilities.

With the development of the Silverstone Wing we can now offer the very latest in state-of-the-art conferencing and event facilities.",United Kingdom,,"Silverstone Circuits Ltd | 11,143 followers on LinkedIn | Where champions gather to power their business forward. Choose Silverstone for your next meeting or event. | For more than 60 years Silverstone has carved its mark as one of the leading motorsport venues, creating a powerful heritage around the world. Internationally renowned as the host of world class events, Silverstone is also famed for its exhilarating driving experiences, sumptuous corporate entertainment and prestigious conference facilities.

With the development of the Silverstone Wing we can now offer the very latest in state-of-the-art conferencing and event facilities.",Silverstone Circuits Limited,255,200 - 500,Automotive,True,2023-05-14 09:36:19.715000+00:00,,http://www.silverstone.co.uk/,,$57M,10M - 50M,Royal,"[""Drupal"",""Google Tag Manager"",""PayPal"",""Varnish""]",,1966.00s,european,big,14,5,2023
64601d698e116d3d1d0c1757,,ALLIANCE AFRICAINE D'ASSURANCES,,,,,,,16,16,,True,2023-05-14 09:42:22.519000+00:00,,http://aviso.ci/,,$5M,$5M,Royal,[],,,other,big,14,5,2023
64601d6a8e116d3d1d0c1758,,Ortmeier Maschinen- und Vorrichtungsbau GmbH &amp; Co. KG,,,,,,,20,20,,True,2023-05-14 09:42:24.934000+00:00,,http://www.h-ortmeier.de/,,$5M,$5M,Royal,[],,,other,big,14,5,2023
64601d6c8e116d3d1d0c1759,1.0,Fishmans,active,"Fishman’s Wet Cleaners is the only green garment care cleaner in Calgary who has removed all Perc, solvents and other commonly used dry cleaning chemicals to become 100% solvent free. We believe your clothes and the environment deserve our additional care, time & attention to detail. 

In 1945 Lily and Jack Fishman, started Economy Cleaners in its original location in Inglewood. Through countless hours and hard work, the business slowly grew over the years and as a result, it moved to its current main location on 17 Avenue. Their son Benny Fishman
eventually began to take over the operations as his knack for business, attention to detail, along with his gentle and kind nature, elevated him to a true industry and business leader in Calgary until his passing in January 2013. Along with his wife Rosa, they drove the business ahead through the ups and downs of the Calgary oil economy. Benny and his son Sheldon decided to change the name “Economy Cleaners” to “Fishman’s” in the year 2000. 

In 1994, Sheldon Fishman began working alongside his father and gradually took over the business under his mentorship. Currently, Fishman’s has grown to 10 locations and has added more services such as linen productions, an in-house shoe cobbler and 5 talented on-site tailors. Sheldon and his wife Tasha continue to run the family business with all the wisdom of past generations and a clear vision for the future.",Canada,,"Fishman’s Wet Cleaners is the only green garment care cleaner in Calgary who has removed all Perc, solvents and other commonly used dry cleaning chemicals to become 100% solvent free. We believe your clothes and the environment deserve our additional care, time & attention to detail. 

In 1945 Lily and Jack Fishman, started Economy Cleaners in its original location in Inglewood. Through countless hours and hard work, the business slowly grew over the years and as a result, it moved to its current main location on 17 Avenue. Their son Benny Fishman
eventually began to take over the operations as his knack for business, attention to detail, along with his gentle and kind nature, elevated him to a true industry and business leader in Calgary until his passing in January 2013. Along with his wife Rosa, they drove the business ahead through the ups and downs of the Calgary oil economy. Benny and his son Sheldon decided to change the name “Economy Cleaners” to “Fishman’s” in the year 2000. 

In 1994, Sheldon Fishman began working alongside his father and gradually took over the business under his mentorship. Currently, Fishman’s has grown to 10 locations and has added more services such as linen productions, an in-house shoe cobbler and 5 talented on-site tailors. Sheldon and his wife Tasha continue to run the family business with all the wisdom of past generations and a clear vision for the future.",Fishman's Personal Care Cleaners,25,25,Retail,True,2023-05-14 09:42:36.950000+00:00,51.037824,https://fishmans.ca/,-114.07560579999999,$5 Million,$5 Million,Royal,"[""Google Tag Manager"",""WordPress""]",,1945.00s,other,big,14,5,2023
64601d6e8e116d3d1d0c175a,0.0,Pressco Technology,active,"Pressco Technology offers innovative high speed vision inspection systems for the food, beverage and packaging industries. Call today 440-498-2600.",United States,,"Pressco Technology offers innovative high speed vision inspection systems for the food, beverage and packaging industries. Call today 440-498-2600.",Pressco Technology Inc.,162,50 - 200,Computer Hardware,True,2023-05-14 09:42:41.737000+00:00,41.401024,http://www.pressco.com/,-81.47788,$17M,10M - 50M,Royal,"[""Google Analytics"",""Google Tag Manager"",""WordPress""]",,1966.00s,usa,small,14,5,2023
64601d6f8e116d3d1d0c175b,1.0,Whitney Oil and Gas,active,,United States,,,"WHITNEY OIL AND GAS, LLC",42,10 - 50,Oil & Energy,True,2023-05-14 09:42:46.531000+00:00,29.783264000000003,https://www.whitneyoilco.com/,-95.53605999999999,$8 Million,1M - 10M,Royal,"[""Amazon Cloudfront"",""CloudFlare""]",,2014.00s,usa,small,14,5,2023
64601d718e116d3d1d0c175c,2.0,Royal Imaging,active,"Offices:
Houston (Headquarters) ~ (713) 975-7453
Dallas ~ (214) 446-0860
New York ~ (212) 253-1511

Document Management Solutions

We offer several levels of document management software along with the consulting, implementation, and training services needed. Allow us to demonstrate how your company can save time, lower labor costs, and increase document security with the right document management system.

Back File Scanning

We perform the full start to end process for back file scanning. We provide a smooth and secure transition from paper documents to electronic files. Documents smaller than ledger size are scanned on high-volume scanners and properly indexed into your document management system. We use specialty large format scanners those larger documents you need converted.",United States,,"Offices:
Houston (Headquarters) ~ (713) 975-7453
Dallas ~ (214) 446-0860
New York ~ (212) 253-1511

Document Management Solutions

We offer several levels of document management software along with the consulting, implementation, and training services needed. Allow us to demonstrate how your company can save time, lower labor costs, and increase document security with the right document management system.

Back File Scanning

We perform the full start to end process for back file scanning. We provide a smooth and secure transition from paper documents to electronic files. Documents smaller than ledger size are scanned on high-volume scanners and properly indexed into your document management system. We use specialty large format scanners those larger documents you need converted.",Royal Imaging,86,50 - 200,Information Technology and Services,True,2023-05-14 09:42:51.313000+00:00,,http://www.royalimaging.com/,,$17M,10M - 50M,Royal,"[""CloudFlare"",""Google Tag Manager""]",,1996.00s,usa,small,14,5,2023
64601d738e116d3d1d0c175d,,Wiseyes,,,,,,,25,25,,True,2023-05-14 09:36:46.299000+00:00,,http://www.wiseyes.net/,,$5M,$5M,Royal,[],,,other,big,14,5,2023
64601d748e116d3d1d0c175e,6.0,InfoCision Corporation,active,"InfoCision is an award-winning contact center partner trusted by leading brands for over 35 years. With locations in the Midwest US and Puerto Rico, we expertly handle millions of customer interactions, providing the best-in-class service and delivering outstanding experiences at every opportunity.  Whether it’s customer care, consumer or business sales, direct response, or fundraising and issue advocacy, our contact center solutions maximize your ROI.

Our world class quality and expertise drives performance in sales and customer care with phone/voice, bilingual, email, text, chat, social care, analytics and quality process solutions. Whether providing a complete outsourcing solution or overflow support during peak business, we deliver superior results on key performance indicators and proactively focus on continuous improvement. 

As your brand’s ambassadors, our interactions with your valued customers positively impact their commitment. Our team of experts serves as an extension of your organization and helps you make informed marketing decisions to find, serve and keep your customers for life.",United States,,"InfoCision is an award-winning contact center partner trusted by leading brands for over 35 years. With locations in the Midwest US and Puerto Rico, we expertly handle millions of customer interactions, providing the best-in-class service and delivering outstanding experiences at every opportunity.  Whether it’s customer care, consumer or business sales, direct response, or fundraising and issue advocacy, our contact center solutions maximize your ROI.

Our world class quality and expertise drives performance in sales and customer care with phone/voice, bilingual, email, text, chat, social care, analytics and quality process solutions. Whether providing a complete outsourcing solution or overflow support during peak business, we deliver superior results on key performance indicators and proactively focus on continuous improvement. 

As your brand’s ambassadors, our interactions with your valued customers positively impact their commitment. Our team of experts serves as an extension of your organization and helps you make informed marketing decisions to find, serve and keep your customers for life.",InfoCision Management Corporation,1742,"1,000 - 5,000",Marketing and Advertising,True,2023-05-14 09:36:48.709000+00:00,41.142075,https://www.infocision.com/,-81.64034000000001,$308 million,200M - 1B,Royal,"[""Google Tag Manager"",""NewRelic""]",,1982.00s,usa,big,14,5,2023
64601d768e116d3d1d0c175f,1.0,Master Medical Equipment,active,Distributes medical equipment to wholesale and retail customers.,United States,,Distributes medical equipment to wholesale and retail customers.,Master Medical Equipment,13,10 - 50,Hospital & Health Care,True,2023-05-14 09:42:56.191000+00:00,35.64671,https://www.mmemed.com/,-88.79485,7994323,1M - 10M,Royal,"[""Amazon AWS S3"",""Google Tag Manager"",""Gravatar"",""MailChimp"",""WooCommerce"",""WordPress""]",,2011.00s,usa,small,14,5,2023
64601d788e116d3d1d0c1760,0.0,PowerSoft Development,active,"Integrate Software Solutions is more than just a slogan, it is how we design our software to become an integral part of your business. It should be seamless with your business, it should improve upon your workflows, and make your job easier, not harder. That is why we create software that help businesses reach their potential. And that is what inspires us to create great software.",Canada,,"Integrate Software Solutions is more than just a slogan, it is how we design our software to become an integral part of your business. It should be seamless with your business, it should improve upon your workflows, and make your job easier, not harder. That is why we create software that help businesses reach their potential. And that is what inspires us to create great software.",Power Soft Development Corporation,17,10 - 50,Information Technology and Services,True,2023-05-14 09:43:05.823000+00:00,,http://www.power-soft.com/,,$5 Million,1M - 10M,Royal,[],,1998.00s,other,small,14,5,2023
64601d7a8e116d3d1d0c1761,0.0,Sunwell Technologies,active,Discover DeepChill® - An Advanced Slurry Ice Cooling and Preservation Technology by Sunwell.,,,Discover DeepChill® - An Advanced Slurry Ice Cooling and Preservation Technology by Sunwell.,Sunwell Technologies,25,25,,True,2023-05-14 09:43:10.621000+00:00,,https://www.sunwell.com/,,$7 Million,$7 Million,Royal,"[""Google Tag Manager"",""WooCommerce"",""WordPress""]",,,other,big,14,5,2023
64601d7c8e116d3d1d0c1762,0.0,The Benbrook Public Library,active,Inform - Imagine - Innovate,United States,,Inform - Imagine - Innovate,Benbrook Public Library,25,25,Information Services,True,2023-05-14 09:43:15.391000+00:00,32.6793594,https://www.benbrooklibrary.org/,-97.450959,$5 Million,$5 Million,Royal,"[""Drupal"",""Google Tag Manager"",""NewRelic""]",,,usa,big,14,5,2023
64601d7d8e116d3d1d0c1763,0.0,Camino Real Kitchens,active,,United States,,,"Camino Real Foods, Inc.",79,50 - 200,Food Production,True,2023-05-14 09:36:58.594000+00:00,34.005359999999996,https://www.caminorealkitchens.com/,-118.22545,$104 Million,10M - 50M,Royal,"[""Google Analytics"",""Google DoubleClick"",""Google Tag Manager""]",,1980.00s,usa,small,14,5,2023
645f8ae80dd5ffd15c02d9f2,0.0,DATALAN,active,"DATALAN is one of the top Slovak providers of complex IT services in the area of software and info-communication solutions, IT outsourcing and information technology advisory. Founded in 1990, DATALAN is bringing top innovations and IT trends for more than 30 years.
DATALAN has been awarded titles The bronze TREND TOP COMPANY in 2010 and IT COMPANY OF THE YEAR in 2003. For its successful partnerships, DATALAN has been awarded also titles The Best HP Partner 2011 for Commercial Products and IBM SWG Partner 2011.
The ambition of DATALAN company for the next years is to provide high quality services and solutions, efficiently satisfying all client requirements.",Slovakia,,"DATALAN is one of the top Slovak providers of complex IT services in the area of software and info-communication solutions, IT outsourcing and information technology advisory. Founded in 1990, DATALAN is bringing top innovations and IT trends for more than 30 years.
DATALAN has been awarded titles The bronze TREND TOP COMPANY in 2010 and IT COMPANY OF THE YEAR in 2003. For its successful partnerships, DATALAN has been awarded also titles The Best HP Partner 2011 for Commercial Products and IBM SWG Partner 2011.
The ambition of DATALAN company for the next years is to provide high quality services and solutions, efficiently satisfying all client requirements.","DATALAN, a. s.",,200 - 500,Computer Software,True,2023-05-14 09:13:35.613000+00:00,,http://www.datalan.sk/,,,50M - 100M,Vice Society,"[""CloudFlare"",""Google Tag Manager"",""WordPress""]",,1990.00s,european,big,14,5,2023
645f8aeb0dd5ffd15c02d9f3,0.0,Asia Pacific University,active,"The Asia Pacific University (APU) is acknowledged to be one of Malaysia's premier University of higher learning for technology. Since its inception in 1993 as the Asia Pacific Institute of Information Technology (APIIT), the University has produced more than 14,000 highly skilled technology professionals in Malaysia and the Asia Pacific region, and has earned a reputation for excellence in education and research and development. APU had continuously wins awards for excellence in education, research and development and for the achievements of our students.

    In offering a range of degrees in a multitude of areas, we understand technology as the practical application of science to solve problems, to make our lives better, easier and more enjoyable. Together with the Asia Pacific University (APU), we nurture and encourage innovation through our programmes of study, with the intention of producing individuals who will learn, adopt and think differently in new and better ways. But more importantly, we produce highly employable graduates who have the skills to build exciting and rewarding careers.",Malaysia,,"The Asia Pacific University (APU) is acknowledged to be one of Malaysia's premier University of higher learning for technology. Since its inception in 1993 as the Asia Pacific Institute of Information Technology (APIIT), the University has produced more than 14,000 highly skilled technology professionals in Malaysia and the Asia Pacific region, and has earned a reputation for excellence in education and research and development. APU had continuously wins awards for excellence in education, research and development and for the achievements of our students.

    In offering a range of degrees in a multitude of areas, we understand technology as the practical application of science to solve problems, to make our lives better, easier and more enjoyable. Together with the Asia Pacific University (APU), we nurture and encourage innovation through our programmes of study, with the intention of producing individuals who will learn, adopt and think differently in new and better ways. But more importantly, we produce highly employable graduates who have the skills to build exciting and rewarding careers.",Asia Pacific University,,50 - 200,Higher Education,True,2023-05-14 09:13:41.703000+00:00,,http://www.apu.edu.my/,,,10M - 50M,Vice Society,"[""Drupal"",""Google Analytics"",""LiveChatInc""]",,1993.00s,other,small,14,5,2023
645f8aed0dd5ffd15c02d9f4,0.0,Brighton Hill Community School,active,"Students come first at Brighton Hill Community School. We are a confident, forward looking and vibrant institution committed to excellent professional relationships and high quality learning.",United Kingdom,,"Students come first at Brighton Hill Community School. We are a confident, forward looking and vibrant institution committed to excellent professional relationships and high quality learning.",Brighton Hill Community College,,,Education Management,True,2023-05-14 09:13:47.508000+00:00,51.2449843,http://www.brightonhill.hants.sch.uk/,-1.115845,,,Vice Society,"[""Google Analytics"",""Google Tag Manager""]",,,european,big,14,5,2023
645f8aef0dd5ffd15c02d9f5,0.0,CMC Group,active,"Located in the heart of the Midwest, Century Label has over 35 years of custom label printing experience. Providing custom pressure sensitive labels, shrink sleeves and flexible packaging to brands across the nation, Century Label specializes in precision printing and customer care. With onsite printing facilities, state-of-the-art equipment, and experienced production and graphics teams, G7 Master Printer Century Label is committed to meeting your unique packaging needs.",United States,,"Located in the heart of the Midwest, Century Label has over 35 years of custom label printing experience. Providing custom pressure sensitive labels, shrink sleeves and flexible packaging to brands across the nation, Century Label specializes in precision printing and customer care. With onsite printing facilities, state-of-the-art equipment, and experienced production and graphics teams, G7 Master Printer Century Label is committed to meeting your unique packaging needs.",Century Label,,,Printing,True,2023-05-14 09:13:53.273000+00:00,,http://www.centurylabel.com/,,,,Vice Society,"[""Google Tag Manager"",""MaxCDN""]",,1980.00s,usa,big,14,5,2023
645f8af00dd5ffd15c02d9f6,0.0,Neptune Lines,active,"A lot has changed since the last time you visited us. Soon, we will be ready to share with you our vision and our new adventures.",Greece,,"A lot has changed since the last time you visited us. Soon, we will be ready to share with you our vision and our new adventures.",Neptune Lines Shipping & Managing Enterprises S.A.,,,,True,2023-05-14 09:13:59.116000+00:00,,http://www.neptunelines.com/,,,,Vice Society,"[""Drupal"",""Google Analytics""]",,1973.00s,other,big,14,5,2023
645f8af20dd5ffd15c02d9f7,0.0,Lakeland Community College,active,"Lakeland was the first public college in Ohio established by a vote of the people in 1967. Lakeland offers career programs that prepare students for immediate employment, transfer programs that prepare students for successful transfer to four-year schools, and classes and certificate programs to improve job skills.

Hold your next business meeting, conference or event in our corporate meeting facilities through campus including Mooreland Mansion and the Holden University Center of Lakeland. The college proudly partners with Normandy Catering to provide exceptional, worry-free service. Visit lakelandcc.edu/web/about/facility-rental or lakelandcc.edu/uc.

Specialties- Holden University Center - bachelor's and graduate degrees, Corporate Meetings, College Accessibility and Affordability.",United States,,"Lakeland was the first public college in Ohio established by a vote of the people in 1967. Lakeland offers career programs that prepare students for immediate employment, transfer programs that prepare students for successful transfer to four-year schools, and classes and certificate programs to improve job skills.

Hold your next business meeting, conference or event in our corporate meeting facilities through campus including Mooreland Mansion and the Holden University Center of Lakeland. The college proudly partners with Normandy Catering to provide exceptional, worry-free service. Visit lakelandcc.edu/web/about/facility-rental or lakelandcc.edu/uc.

Specialties- Holden University Center - bachelor's and graduate degrees, Corporate Meetings, College Accessibility and Affordability.",Lakeland Community College,548.0,"500 - 1,000",Higher Education,True,2023-05-14 09:14:04.963000+00:00,41.636883000000005,http://www.lakelandcc.edu/,-81.3702,72692129.0,50M - 100M,Vice Society,"[""Amazon Cloudfront"",""CloudFlare"",""Google Analytics"",""Google Tag Manager"",""MaxCDN""]",,1967.00s,usa,big,14,5,2023
645f8af40dd5ffd15c02d9f8,6.0,CommScope,active,"CommScope Holding Company, Inc. is a provider of infrastructure solutions for communication and entertainment networks. The Company operates through five segments: Connectivity Solutions (Connectivity), Mobility Solutions (Mobility), Customer Premises Equipment (CPE), Network & Cloud (N&C) and Ruckus Networks (Ruckus). The Connectivity segment provides fiber optic, copper cable and connectivity solutions. The Mobility segment provides the integral building blocks for cellular base station sites and related connectivity. The CPE segment offers broadband and video products. The N&C segment's product solutions include cable modem termination system, video infrastructure, distribution and transmission equipment, and cloud solutions. The Ruckus segment provides converged wired and wireless local area network (LAN) networks for enterprises and service providers. Through its ARRIS International plc, it provides broadband, video and wireless technology.",United States,,"CommScope Holding Company, Inc. is a provider of infrastructure solutions for communication and entertainment networks. The Company operates through five segments: Connectivity Solutions (Connectivity), Mobility Solutions (Mobility), Customer Premises Equipment (CPE), Network & Cloud (N&C) and Ruckus Networks (Ruckus). The Connectivity segment provides fiber optic, copper cable and connectivity solutions. The Mobility segment provides the integral building blocks for cellular base station sites and related connectivity. The CPE segment offers broadband and video products. The N&C segment's product solutions include cable modem termination system, video infrastructure, distribution and transmission equipment, and cloud solutions. The Ruckus segment provides converged wired and wireless local area network (LAN) networks for enterprises and service providers. Through its ARRIS International plc, it provides broadband, video and wireless technology.","CommScope Holding Company, Inc.",30000.0,"> 10,000",Computer Hardware,True,2023-05-14 09:14:10.853000+00:00,,http://www.commscope.com/,,8350000000.0,> 1B,Vice Society,"[""Drupal"",""Google Tag Manager"",""Marketo"",""NewRelic"",""Optimizely""]",,2010.00s,usa,big,14,5,2023
645f8af60dd5ffd15c02d9f9,0.0,Lewis & Clark College,active,"Lewis & Clark prepares students for lives of local and global engagement. Located in Portland, Oregon, the college educates approximately 2,000 undergraduate students in the liberal arts and sciences and 1,200 students in graduate and professional programs in education, counseling and law.",United States,,"Lewis & Clark prepares students for lives of local and global engagement. Located in Portland, Oregon, the college educates approximately 2,000 undergraduate students in the liberal arts and sciences and 1,200 students in graduate and professional programs in education, counseling and law.",Lewis & Clark College,3067.0,"1,000 - 5,000",Higher Education,True,2023-05-14 09:14:16.765000+00:00,45.450072999999996,http://www.lclark.edu/,-122.67258000000001,200005490.0,200M - 1B,Vice Society,"[""Google Analytics"",""Google Tag Manager"",""NewRelic""]",,1867.00s,usa,big,14,5,2023
645f8af80dd5ffd15c02d9fa,1.0,Autoridad de Acueductos Y Alcantarillados,active,"AAA a tu alcance, desde cualquier lugar, a cualquier hora, por medio de cualquier conexión a internet Acueductospr.com. Accede todo lo que necesitas saber, esta es tu oficina virtual.",United States,,"AAA a tu alcance, desde cualquier lugar, a cualquier hora, por medio de cualquier conexión a internet Acueductospr.com. Accede todo lo que necesitas saber, esta es tu oficina virtual.",Autoridad de Acueductos Y Alcantarillados,,10 - 50,Construction,True,2023-05-14 09:14:22.625000+00:00,,http://www.acueductospr.com/,,,1M - 10M,Vice Society,"[""Google Analytics"",""Incapsula""]",,,usa,small,14,5,2023
645f8afa0dd5ffd15c02d9fb,0.0,Ecolog International,active,"Ecolog is a leading provider of integrated solutions, supply chain and logistics, technology, construction, facility management and environmental services. It provides turnkey and customized solutions and services to governments and defense, commercial clients in the energy, Oil & Gas, Mining and Infrastructure sectors as well as humanitarian organizations. Incorporated more than two decades ago, Ecolog has carried out over 1,100 projects and is active in over 40 countries, leveraging a pool of nearly 12,000 committed people in more than 150 locations around the globe.


Enabling our clients to focus on their operation by taking care of their needs is our leading philosophy at Ecolog. Providing services and solutions in a wide range of environments, including some of the world’s most remote and challenging locations is our commitment.",United Arab Emirates,,"Ecolog is a leading provider of integrated solutions, supply chain and logistics, technology, construction, facility management and environmental services. It provides turnkey and customized solutions and services to governments and defense, commercial clients in the energy, Oil & Gas, Mining and Infrastructure sectors as well as humanitarian organizations. Incorporated more than two decades ago, Ecolog has carried out over 1,100 projects and is active in over 40 countries, leveraging a pool of nearly 12,000 committed people in more than 150 locations around the globe.


Enabling our clients to focus on their operation by taking care of their needs is our leading philosophy at Ecolog. Providing services and solutions in a wide range of environments, including some of the world’s most remote and challenging locations is our commitment.",Ecolog International,,"> 10,000",Transportation/Trucking/Railroad,True,2023-05-14 09:14:28.484000+00:00,,http://www.ecolog-international.com/,,,> 1B,Vice Society,"[""WordPress""]",,,other,big,14,5,2023
645f8afb0dd5ffd15c02d9fc,1.0,Berkeley County Schools,active,Home of the Musselman Applemen,United States,,Home of the Musselman Applemen,BERKELEY COUNTY SCHOOLS,2547.0,"1,000 - 5,000",Primary/Secondary Education,True,2023-05-14 09:14:34.278000+00:00,39.453644,http://www.berkeleycountyschools.org/,-77.96479000000001,238620000.0,200M - 1B,Vice Society,"[""Google Analytics"",""WordPress""]",,,usa,big,14,5,2023
645f8afd0dd5ffd15c02d9fd,0.0,Kventa Kft,active,"We sell IT products and services, for goverment organizations and busines partners.",Hungary,,"We sell IT products and services, for goverment organizations and busines partners.",KVENTA Kft.,,,,True,2023-05-14 09:14:40.149000+00:00,47.4109638,http://www.kventa.hu/,19.1774052,,,Vice Society,"[""Google Tag Manager"",""WordPress""]",,,other,big,14,5,2023
645f8aff0dd5ffd15c02d9fe,0.0,HAW Hamburg,active,"Summary
.
With about 16,800 students Hamburg University of Applied Sciences is the second largest institution of higher education in the Hamburg region and one of the largest of its kind (university of applied sciences) in Germany. Founded in 1970, our roots go back to the 18th century. Our practice orientation guarantees a continuous adjustment of teaching based on current development. Small groups, interdisciplinary projects and academic support ensure that our students feel at home at our university.
.
.
Diversity
.
Engineering & Computer Science, Life Sciences, Design, Media & Information, Business & Social Sciences - Hamburg University of Applied Sciences offers a wide range of undergraduate and postgraduate degree programmes within its four faculties leading to the academic qualifications »Bachelor« and »Master«.
.
.
Applied Sciences
.
Practice orientation is our trademark: theory from lectures is put into practice in the laboratories, study projects are completed in the form of case studies, close cooperation with industry ensures a direct link to the future field of work. In many programmes students have to complete a semester-long internship in industry. In addition to an academic title, our professors worked for many years in private companies and public institutions before joining the university.
.
.
International
.
Over 2,000 international students study at Hamburg University of Applied Sciences (13 % of all students), representing over 100 nations. We also welcome international guest students from our partner universities abroad. Hamburg University of Applied Sciences has cooperations with over 140 European universities as well as universities in North and South America, in Asia, Australia, Africa and the Middle East.",Germany,,"Summary
.
With about 16,800 students Hamburg University of Applied Sciences is the second largest institution of higher education in the Hamburg region and one of the largest of its kind (university of applied sciences) in Germany. Founded in 1970, our roots go back to the 18th century. Our practice orientation guarantees a continuous adjustment of teaching based on current development. Small groups, interdisciplinary projects and academic support ensure that our students feel at home at our university.
.
.
Diversity
.
Engineering & Computer Science, Life Sciences, Design, Media & Information, Business & Social Sciences - Hamburg University of Applied Sciences offers a wide range of undergraduate and postgraduate degree programmes within its four faculties leading to the academic qualifications »Bachelor« and »Master«.
.
.
Applied Sciences
.
Practice orientation is our trademark: theory from lectures is put into practice in the laboratories, study projects are completed in the form of case studies, close cooperation with industry ensures a direct link to the future field of work. In many programmes students have to complete a semester-long internship in industry. In addition to an academic title, our professors worked for many years in private companies and public institutions before joining the university.
.
.
International
.
Over 2,000 international students study at Hamburg University of Applied Sciences (13 % of all students), representing over 100 nations. We also welcome international guest students from our partner universities abroad. Hamburg University of Applied Sciences has cooperations with over 140 European universities as well as universities in North and South America, in Asia, Australia, Africa and the Middle East.",Hamburg University of Applied Sciences,,"500 - 1,000",Higher Education,True,2023-05-14 09:14:46.100000+00:00,,http://www.haw-hamburg.de/,,,100M - 200M,Vice Society,"[""Google Analytics"",""Piwik"",""WordPress""]",,1970.00s,european,big,14,5,2023
645f8b010dd5ffd15c02d9ff,0.0,HUNOSA,active,,Spain,,,Hulleras del Norte S.A.,,,Oil & Energy,True,2023-05-14 09:14:51.969000+00:00,,http://www.hunosa.es/,,,,Vice Society,[],,1967.00s,european,big,14,5,2023
645f8b030dd5ffd15c02da00,0.0,Vesuvius,active,"Vesuvius plc is engaged in molten metal flow engineering, principally serving the steel and foundry industries. It develops and manufactures high-technology products and solutions for supply to the steel and casting industries. The Company operates through two segments: Steel and Foundry. The Steel division consists of various product lines, such as Steel Flow Control, Advanced Refractories and Technical Services. Its solution is a fully integrated robotic spray application system with a coupled mixing and laser setting system for the accurate location of the tundish furniture and mix preparation. The automatic robotic mixing and application system is fully contained and shielded with automatic shutdown if someone enters the working zone inside the tundish stand. Its technology allows robots to handle various tasks, such as manipulating steel samplers and temperature or hydrogen sensors, and to distribute powder into the tundish.",United Kingdom,,"Vesuvius plc is engaged in molten metal flow engineering, principally serving the steel and foundry industries. It develops and manufactures high-technology products and solutions for supply to the steel and casting industries. The Company operates through two segments: Steel and Foundry. The Steel division consists of various product lines, such as Steel Flow Control, Advanced Refractories and Technical Services. Its solution is a fully integrated robotic spray application system with a coupled mixing and laser setting system for the accurate location of the tundish furniture and mix preparation. The automatic robotic mixing and application system is fully contained and shielded with automatic shutdown if someone enters the working zone inside the tundish stand. Its technology allows robots to handle various tasks, such as manipulating steel samplers and temperature or hydrogen sensors, and to distribute powder into the tundish.",Vesuvius PLC,10810.0,"> 10,000",Machinery,True,2023-05-14 09:14:57.836000+00:00,,http://www.vesuvius.com/,,2138737794.0,> 1B,Vice Society,"[""AddThis"",""CloudFlare"",""Google Analytics"",""Google Tag Manager""]",,2012.00s,european,big,14,5,2023
