_id,branches_count,company_name,content,country,deadline,description,display_name,employees_range,industry,ispublished,last_seen,latitude,link,longitude,revenue_range,source,year_founded
645662417adef2f79c969ef7,2,beckerlaw.com,"Full dataset. 500gb. Becker Law has over 30 years of experience in Kentucky and Indiana handling cases for more than 50,000 clients. Becker Law has forced them to pay hundreds of millions of dollars for our clients. Your case to us is personal because we have experienced losses to our loved ones that you are now experiencing.",United States,"13 Aug, 2022 04:48:52 UTC","Personal Injury law firm with offices in Louisville, Lexington and Florence, Kentucky, and in Cincinnati, Ohio and in business for more than 25 years. We help people injured by others' negligence through vehicle accidents, slip & fall, defective products, drug side effects, nursing home abuse, dog bites or other injury. We are top rated lawyers according to our peers and rated A+ by the Better Business Bureau. We are passionate about helping injured people get justice and fair compensation. Just dial 3's for a free evaluation.
 
Kentucky legal ethics rules require the following statements:""THIS IS AN ADVERTISEMENT. Services may be performed by other lawyers or firms.""
 
Se Habla Español 

www.beckerlawblog.com
www.facebook.com/BeckerLawOffice
www.twitter.com/BeckerLawOffice
www.youtube.com/BeckerLawOffice","BECKER LAW OFFICE, PLC",10 - 50,Legal Services,false,2023-05-06T17:23:24.648Z,38.24658,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/bBpeBoSwkyawZeo162f71f24d330e,-85.578865,1M - 10M,lockbit,2000
645662437adef2f79c969ef8,0,besttaxfiler.com,Full dataset. Best Tax Filer LLC is happy to announce a new referral policy for all the clients across United States. This program is not only meant for assisting new clients but also provides benefits in cash or in kind to you. This new policy gives you an opportunity to file your returns at free of cost and you could be among top lucky winners,United States,"13 Aug, 2022 04:46:04 UTC","Besttaxfiler - Best Online Free US Tax Filer, Sign Up for Prepare US Tax Returns Free","BESTTAXFILER, LLC",10 - 50,Accounting,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/aEC3GIuLA4K9Jrcv62f71e7c2bc68,null,1M - 10M,lockbit,2011
6456624d7adef2f79c969ef9,0,centuryaluminum.com,"Full dataset. Century Aluminum Company is a US-based producer of primary aluminium, with aluminum plants in Kentucky, South Carolina and Iceland. It is the largest producer of primary aluminium in the United States. The company is a publicly held corporation listed on the NASDAQ. The headquarters is at One South Wacker in Chicago.",United States,"13 Aug, 2022 04:41:01 UTC","Century Aluminum Company (Century) is a holding company, which is a producer of primary aluminum and operates aluminum reduction facilities, or smelters, in the United States and Iceland. The Company operates through primary aluminum segment. The Company's primary aluminum facilities produce standard grade primary aluminum products. As of December 31, 2016, its annual primary aluminum production capacity was approximately 1, 012, 000 tons per year (tpy). The Company's principal subsidiaries are Century Kentucky, Inc. (CAKY), Nordural ehf (Nordural), Century Aluminum Sebree LLC (Century Sebree), Century Aluminum of South Carolina (CASC) and Century Aluminum of West Virginia, Inc. (Century of West Virginia). Its CAKY operates a primary aluminum reduction facility in Hawesville, Kentucky (Hawesville). Nordural Grundartangi ehf, a subsidiary of Nordural, operates a primary aluminum reduction facility in Grundartangi, Iceland (Grundartangi).",Century Aluminum Company,"1,000 - 5,000",Mining & Metals,false,2023-05-06T17:23:24.648Z,41.88191,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/VBYu7WbINDp7s6UW62f71d4d63808,-87.63676,> 1B,lockbit,1981
645662517adef2f79c969efa,0,lapostemobile.fr,"How much is the personal data of the French? 100 thousand dollars, that's how much the private information of more than a million and a half people in France is worth.
La Poste Mobile is a quadruple play Telecom operator (mobile, landline, Internet and TV via the SFR box) with more than 1.5 million customers.",France,"13 Aug, 2022 04:26:16 UTC","La Poste TELECOM | 14,078 followers on LinkedIn | C'est tellement simple avec La Poste Mobile ! 
 | La Poste Mobile est un opérateur Telecom quadruple play (mobile, fixe, Internet et TV via la box SFR) qui compte plus d’1.5 million de clients.

Nous nous démarquons au sein d’un environnement dynamique et compétitif, par l’importance de notre réseau de distribution qui permet d’assurer à nos clients une qualité de service inégalable dans plus de 10 000 bureaux de poste.

La Poste Mobile (marque commerciale de La Poste TELECOM) c’est 400 collaborateurs dont le siège est basé en IDF, à Chaville (92).",La Poste Telecom SAS,"5,000 - 10,000",Telecommunications,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/nlGeejX00ewcEy7o62f719d87224a,null,> 1B,lockbit,2010
645662587adef2f79c969efb,0,okcu.edu,"Data: 285GB: confidential folders, HR, passports, investigations, incidents, audit, budget, president and more



Meet OCU.
As a top liberal arts & sciences university, Oklahoma City University has been leading students to their creative edge for more than a century. We are a diverse community of academic achievers, big thinkers, independent spirits, and dedicated artists. At OCU, students from across the globe follow their passions and excel in the sciences, religion, business, nursing, and the performing arts. Discover why Oklahoma City University is such a great place to learn, live, and call home.",United States,"21 Aug, 2022 04:34:55 UTC","Oklahoma City University is a coeducational, urban private university located in Oklahoma City, in the Midtown district. The university is affiliated with the United Methodist Church and offers a wide variety of degrees in the liberal arts and sciences disciplines at undergraduate and graduate levels.",Oklahoma City University,"1,000 - 5,000",Higher Education,false,2023-05-06T17:23:24.648Z,35.494377,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/kOjAWKAzH0NEzoL962f3fa4fc8a44,-97.53884,100M - 200M,lockbit,1904
645662607adef2f79c969efc,0,ah-a.de,Axel Höer Architekten is a construction firm. They offer architectural and civil engineering,Germany,"20 Aug, 2022 02:12:20 UTC","Axel Höer Architekten – das mutige Architekturbüro im Raum Leipzig. Wir Entwerfen private Wohnprojekte, öffentliche Gebäude und gewerbliche Objekte",Höer u. Wittig,null,null,false,2023-05-06T17:23:24.648Z,51.145143,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/2VeA4MrYmWrlNfVl62f287649a718,12.6414437,null,lockbit,null
645662667adef2f79c969efd,0,ring-plastik.de,"Experience since 1969

Centrally located between Augsburg and Munich, Ring-Plastik has been manufacturing high-quality plastic parts since 1969. From the development and design of their products to series production, we accompany our customers in the fields of commercial vehicle construction, plant construction, solar, electrical and medical technology and supply them worldwide.
engineering plastics

Our material portfolio includes over 80 technical plastics, such as

Polyamide (PA)
Polycarbonate (PC)
Polyoxymethylene (POM)
Acrylonitrile Butadiene Styrene (ABS)

machinery

With the 21 injection molding machines from the manufacturers Sumitomo Demag, Arburg and Engel, we manufacture plastic parts with an injection weight of up to 1600 grams. The current maximum clamping force of our machines is 420 tons.
Modern IT

Thanks to our modern IT system, we create an optimal connection between the interfaces between our departments - from order data entry and production planning to warehousing and shipping.",Germany,"17 Aug, 2022 23:58:37 UTC","Bitte wenden Sie sich für alle Belange in diesem Zusammenhang an unseren Verantwortlichen für den Datenschutz Herr Dipl.-Kfm. Michael Ott,",Ring-Plastik Pechler GmbH,1 - 10,Construction,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/NJEXWAueiqQfMfpr62efc50accd91,null,0 - 1M,lockbit,null
6456626e7adef2f79c969efe,0,unimasters.com,"Unimasters Logistics Plc is a dynamic, advanced supply chain management company, headquartered in Bulgaria with fully owned subsidiaries in Romania and Hungary. It specialises in delivering a wide range of customer-friendly, innovative, advanced phygital solutions.",Bulgaria,"11 Aug, 2022 14:02:21 UTC","Unimasters Logistics PLC is a public, non-quoted company, with major logistic capabilities that span many different industries and sectors. As one of the fastest-growing and evolving freight-management and logistics companies in Central and Eastern Europe, we give clients a leading edge through use of a range of end-to-end, transparent logistics solutions. Our competitive advantage is based on effective, tailor-made services and on our willingness and ability to innovate and change constantly. We continuously seek new market segments, partners and customers, while retaining and further developing existing partnerships.

As a multifunctional logistics service provider our company specialises in delivering a range of customer-oriented, innovative, technologically and operationally advanced solutions in the field of transportation, freight management, logistics and supply chain management.

We integrate different transport modes into efficient and effective transport and logistics schemes. We combine expertise, resources, the right teams and reliable partners networks to meet all your demands successfully.",Unimasters Logistics,200 - 500,Logistics and Supply Chain,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/JQ202N50lnax6Mcp62ee7d13546ae,null,10M - 50M,lockbit,1990
645662777adef2f79c969eff,1,newwestmetals.com,New West Metals Inc offers a full range of stainless steels of all types and shapes,Canada,"18 Aug, 2022 04:36:15 UTC","We am proud of our reputation as a leading Distributor of Specialty Metals and Steels across Canada. For over 30 years, New West Metals Inc. has been meeting our customer's expectations as a supplier for all their Specialty Metals and Steels. As a 100 percent owned and operated Canadian family business, New West Metals Inc. looks forward to meeting your expectations into the future.",New West Metals Inc,null,Mining & Metals,false,2023-05-06T17:23:24.648Z,49.902159,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/6RwHxgVfeME4ICWA62ee603ff3bbb,-97.116601,null,lockbit,1982
6456627b7adef2f79c969f00,0,trialpro.com,"The seasoned injury law specialists at Trial Pro, have well over a combined 100 years of experience practicing all types of injury law, including but not limited to personal injury, workers compensation, wrongful death, product liability, consumer protection, and social security disability law. Moreover, most of the attorneys at Trial Pro have represented large insurance companies earlier on their careers, and are now able to put that extensive defense experience and knowledge to work for injured clients. We only represent injured individuals and fight aggressively against large insurance companies and businesses to get our clients every cent they deserve.",United States,"19 Aug, 2022 00:33:07 UTC","Orlando Personal Injury Attorney - Trial Pro, P.A., a Personal Injury Lawyer from Trial Pro, P.A. can fight on your behalf. We have won millions for our clients! Text/call 407-300-0000.","TRIAL PRO, P.A.",10 - 50,null,false,2023-05-06T17:23:24.648Z,28.545164,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/BiKfcZ9XWl7VKztU62ee5f8360680,-81.3791,1M - 10M,lockbit,2002
645662837adef2f79c969f01,0,hatcherins.com,"With deep-roots in the insurance community dating back to 1942, Hatcher has been serving Florida for over half-a-century.",United States,"19 Aug, 2022 00:29:11 UTC","Founded on September 16, 2002, Hatcher Insurance, Inc. specializes in commercial and personal lines insurance for small to medium-sized businesses. In 2010, a Personal Lines Department was added to the core commercial lines offerings. As an independent agency, Hatcher Insurance, Inc. represents many of the nation's most prestigious and respected insurance companies, giving clients the broad base of product availability needed to provide them with the most competitive and comprehensive policies. Based in the College Park area of Orlando near downtown, the independent agency provides the type of personalized service reminiscent of long ago days in Orlando when relationships were highly honored and service providers and their clients simply shook hands to seal a deal.

Mike Hatcher, President, is a third generation Orlandoan and heir of a family whose history revolves around the insurance industry. The roots of Hatcher Insurance, Inc. date back to 1942 with the founding of J. Rolfe Davis Insurance, still today one of the south's largest and most respected independent insurance agencies which was founded by Mike's maternal grandfather, former Orlando Mayor J. Rolfe Davis. After a lifetime around the agency, and 21 years as a professional agent working for his grandfather and then his father, Marion Hatcher, Mike realized a lifelong dream by starting his own agency during a buyout phase of the J. Rolfe Davis Insurance agency history.",HATCHER INSURANCE INC,1 - 10,Financial Services,false,2023-05-06T17:23:24.648Z,28.564013,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/JYnngz9mEujtniNr62ee5e97244ec,-81.389336,0 - 1M,lockbit,2002
6456628a7adef2f79c969f02,0,wrschool.net,"Window Rock Unified School District is proud to be one of the finest School Districts on the Navajo Nation. Following our mission and vision statements, our team of more than 300 dedicated employees is providing quality education to students residing in the Navajo Nation communities .",United States,"15 Aug, 2022 16:13:50 UTC",Window Rock USD 8,Tsehootsoi Middle School,1 - 10,Education Management,false,2023-05-06T17:23:24.648Z,35.7348646479979,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/MSbZ13GTpQhGYcu162ee5afe80edf,-109.059717262694,0 - 1M,lockbit,null
645662917adef2f79c969f03,0,tekinox.it,"Workshop for the production of turned parts, Tekinox Srl is specialized in the processing of all families of stainless steels",Italy,"09 Aug, 2022 12:21:46 UTC","Officina di produzione di particolari torniti, Tekinox Srl è specializzata nella lavorazione di tutte le famiglie di acciai inossidabili.

Certificata ISO 9001:2008 Tekinox Srl è dotata di macchinari a controllo numerico di ultima generazione che, insieme al parco strumenti certificati e ad un sistema gestionale integrato, garantiscono la qualità, il controllo di produzione e la rintracciabilità del prodotto.

Azienda votata alla realizzazione di prodotti custom, Tekinox Srl produce su disegno e specifiche del cliente, gestendo eventuali trattamenti superficiali e termici.

Condizioni sempre più estreme di utilizzo richiedono ai prodotti alte prestazioni e affidabilità crescente, anche in condizioni di temperatura e/o di pressione elevate. L'elevato livello tecnologico ed il profilo altamente qualitativo radicati in Tekinox Srl, la rendono una realtà produttiva aggiornata ed adeguata alle sfide del mercato.",TEKINOX SRL,10 - 50,Machinery,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/j7RSzvnm8PoQ5CsG62e8faba0a5c1,null,1M - 10M,lockbit,1998
645662a17adef2f79c969f04,0,casapellas.com,"Stolen: 165 gigs: CREDITCAP folders, insurance documents, credit documents, employee folders, proceedings, disputes and more

Sale of new cars, liquor, industrial machinery, tires, spare parts, motorcycles, marine engines and distribution of mass consumption products.",Nicaragua,"10 Aug, 2022 07:38:18 UTC",Distribucion e Implementacion de equipos de tecnologia de computacion y telecomunicaciones,Casa Pellas,null,null,false,2023-05-06T17:23:24.648Z,12.1149926,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/JywZzrS8TRjc5EMM62e863ea37bb2,-86.2361744,null,lockbit,null
645662a67adef2f79c969f05,0,preflooring.com,"Since 1994, Precision Flooring Products, Inc. has been a leading manufacturer and distributor of customized prefinished mouldings to the wood flooring industry throughout North America. To meet the demands of our customers, we customarily stock a wide range of profiles, species, and colors that fit the hardwood flooring of most manufacturers. We also go one step beyond, with our ability to quickly ship mouldings and custom match colors for any flooring need.

Precision Flooring Products has an excellent reputation and takes a great deal of pride in our products and service. We are grateful for the long term relationships we have with current customers and are looking forward to forging similar bonds with new customers. Please feel free to contact us to discuss your moulding needs.",United States,"06 Aug, 2022 06:37:18 UTC",null,"PRECISION FLOORING PRODUCTS, INC",50 - 200,Design,false,2023-05-06T17:23:24.648Z,36.22638,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/MgywEcK1MHDtYikJ62e8013e89418,-83.29576,10M - 50M,lockbit,1994
645662ae7adef2f79c969f06,2,scohil.com,"Scohil Construction Services has experience in, and the capability to perform, the following construction related activities:

Storm Water Detention Ponds
Lime / Cement Soil Stabilization
Utility Installation including water, sanitary and drainage
Wastewater Lift Stations
Potable Water Pump Stations
Concrete Structures inc. Pier / Beam Building Slabs
Concrete Flatwork inc. Paving, Driveways
Sanitary Sewer Rehabilitation by Sliplining/Pipebursting

Scohil is fully insured, carrying workers compensation, and a $2 Million aggregate general liability and $5 million Umbrella. Scohil is bondable up to a $ 15 million aggregate project value.",United States,"06 Aug, 2022 06:24:09 UTC",null,SCOHIL CONSTRUCTION SERVICES LLC,10 - 50,Civil Engineering,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/dpgrmsJyo4M11cL362e7fe29e97df,null,1M - 10M,lockbit,2003
645662bb7adef2f79c969f07,0,shopper360.com.my,"Stolen 178GB: passports, scans, financial statements, contracts, documents and more


Shopper360 Limited is a Malaysia-based provider of shopper marketing services to the retail, consumer goods and in-store advertising industries. The company offers a range of marketing and advertising services that cover the entire ""shopper journey"", from the in-store experience to loyalty, retention and repeat purchases.",Malaysia,"08 Aug, 2022 11:13:06 UTC","shopper360 Limited is an investment holding company engaged in advertising and marketing business. The Company provides shopper marketing services for the retail and consumer goods industries in Malaysia. The Company's business segment include in-store advertising and digital marketing, field force management and sampling activities and events management. The in-store advertising and digital marketing segment operates through its subsidiary, Pos Ad is engaged the in providing in-store advertising services to brand owners of consumer products (Brand Owners) for hypermarkets, supermarkets, pharmacies and convenience chain stores. Force management segment operates through its subsidiary, Jump Retail is engaged in providing recruitment and management of merchandisers, visual merchandisers and field representatives. Sampling activities and events management segment operates through its subsidiary, Tristar Synergy is engaged in providing sampling management services.",Shopper360 Ltd,null,null,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/EAMQTtvwLAXYypYp62e79922305c6,null,10M - 50M,lockbit,2016
645662c47adef2f79c969f08,0,get.es,"The origins of G.E.T. date back to 1987, the year in which a small tobacco shop was opened in Benidorm. Today, more than three decades later and thanks to the entrepreneurial spirit of its founders, the company is made up of a large team of professionals working on different activities.

In Retail, we are leaders in the tobacco sales and currency exchange market; in Real Estate, we manage profitable real estate assets, we are specialists in industrial warehouses; and in Energy we are promotors of photovoltaic installations for industrial self-consumption, and we have a portfolio of projects with more than 50 MWp of installed power.",Spain,"17 Aug, 2022 06:15:21 UTC","GET nace en 1987 en un pequeño establecimiento de conveniencia. Actualmente la compañía familiar es liderada por la segunda generación y cuenta con tres actividades:

Retail, líder en el mercado de venta de conveniencia y oficinas de cambio; Inmobiliaria, Gestión del patrimonio inmobiliario en rentabilidad del Grupo, especialistas en naves industriales;  y Energía Renovable cuya cartera de proyectos de Energía Fotovoltaica sobre cubierta suma más de 9 MWp de potencia, con inversiones en curso que superan los 45 millones de euros.
En cada una de las actividades en las que la empresa participa, hemos querido aprovechar al máximo el potencial de conocimiento, experiencia y capital que acumula nuestro equipo humano para anticiparnos a los diferentes escenarios y hemos apostado especialmente por un crecimiento sostenido en energías renovables.",G.E.T.,10 - 50,Investment Management,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/6MUsPqW2E9vO7Wwf62e68e79a959c,null,1M - 10M,lockbit,1987
645662c67adef2f79c969f09,0,emunworks.com,ONE platform for CRM and B2B. Sell smarter and shop smarter with EMUN1. Much more than an order entry system. EMUN is a fields sale software solution provider. It offers a sales enablement solution.,United States,"04 Aug, 2022 05:05:43 UTC","EMUN is a software development firm with a primary focus and expertise on sales automation, order-entry, CRM, e-commerce, and data integration. For shows, reps in the field or on the road, and for sales management.",Emun Incorporated,10 - 50,Information Technology and Services,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/tn9Gn0UXsxmGkVe062e5d5674309b,null,1M - 10M,lockbit,null
645662c87adef2f79c969f0a,0,obriengroupaustralia.com.au,"O'Brien Group is Australia and New Zealand's largest privately owned hospitality, entertainment and leisure company.
For over 30 years, O'Brien Group has operated many of Australasia's premier venues.

O’Brien Group Australia is a fully integrated company that owns and operates within major Australian and New Zealand stadiums and arenas. It also holds a significant property portfolio of boutique hotels and key heritage listed hotels.

In recent years O’Brien Group has expanded its operations and portfolio to include full scale venue management, ticketing, festivals, licensed clubs, hotels, live entertainment, media and venture capital.

Today with over 6,500 employees, 16 million customers served on an annual basis and a host of exciting new ventures, O’Brien Group continues to be an innovative market leader in Australasia.",Australia,"04 Aug, 2022 08:49:43 UTC","O'Brien Group is one of Australia and New Zealand's largest privately owned hospitality, entertainment, and leisure companies. For over 30 years, O’Brien Group has owned and operated many of Australasia’s premier venues. Today with over 6,500 employees, 16 million customers served on an annual basis and a host of exciting new ventures, O’Brien Group continues to","O'Brien Group Australia Pty Ltd","1,000 - 5,000",null,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/8Y8Ete9vkUwsG52z62e51cd085f00,null,200M - 1B,lockbit,1991
645662ca7adef2f79c969f0b,0,autoliv.com,"AUTOLIV HIROTAKO SDN.BHD.
A major player in the Malaysian safety restraint systems marketplace, providing a range of high quality seat belts, airbags and steering wheels to all automotive manufacturers based in Malaysia.

Products: seatbelts & related parts, airbags, steering wheels
Phone: 389612020",Sweden,"19 Aug, 2022 08:34:11 UTC","Autoliv, Inc. is a supplier of automotive safety systems with a range of product offerings, including passive safety systems and active safety systems. The Company operates through its Passive Safety segment. The Passive safety products include modules and components for passenger and driver-side airbags, side-impact airbag protection systems, seatbelts, steering wheels, inflator technologies, whiplash protection systems and child seats, and components for such systems, as well as passive safety electronic products, such as restraint electronics and crash sensors. The Active safety products include camera-based vision systems, night driving assist, automotive radars, brake controls, positioning systems, electronic control units, and other active safety systems. As of December 31, 2016, including joint venture operations, the Company had approximately 78 production facilities in 25 countries, consisting of both component factories and assembly factories.",Autoliv Inc,"> 10,000",Automotive,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/OZ11yP32uQRaBeOI62e3d3c30c19c,null,> 1B,lockbit,1996
645662cd7adef2f79c969f0c,0,armassist.ie,"Accident Repair Management service
Our Accident Repair Management service delivers centrally managed bespoke solutions which are ideal for fleets, leasing, rental and insurance companies. These services are offered through our carefully selected nationwide network of repairers who are selected on the basis of their ability to consistently deliver the highest level of both vehicle repairs and customer service to our clients. We offer a complete range of accident repair services from first notification to final invoicing",Ireland,"09 Aug, 2022 04:09:38 UTC","Our Accident Repair Management service delivers centrally managed bespoke solutions which are ideal for fleets, leasing, rental and insurance companies. These services are offered through our carefully selected nationwide network of repairers who are selected on the basis of their ability to consistently deliver the highest level of both vehicle repairs and customer service to our clients.  We offer a complete range of accident repair services from first notification to final invoicing",Accident Repair Management Ltd,10 - 50,Automotive,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/7PY1KYk7acT5xuS062e2d0e28d868,null,1M - 10M,lockbit,2011
645662d47adef2f79c969f0d,0,fruca.es,Fruca Marketing is one of the Biggest Producers of Fresh Fruit & Vegetables in Spain and Europe,Spain,"06 Aug, 2022 23:45:39 UTC","Fruca Marketing is one of the Biggest Producers of Fresh Fruit & Vegetables in Spain and Europe. Fruca Marketing controls the full supply chain, from seed selection to the arrival of the final product at the destination. Fruca Marketing owns his own Fields.",Fruca Marketing,50 - 200,Food & Beverages,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/zdc4jQrcCEMh81bk62e2cb437055c,null,10M - 50M,lockbit,1986
645662dc7adef2f79c969f0e,25,groupe-helios.com,"Chez Hélios, les femmes et les hommes sont au cœur de l’entreprise. Chaque personnalité et compétence est un atout essentiel pour assurer la réussite du groupe. Diverses fonctions sont occupées quotidiennement : Management, Exploitation/Travaux, Administratif, Gestion, Ressources Humaines, Commercial, Informatique, Communication. En 2021, le Groupe Hélios a obtenu la note de 85/100 pour son index égalité professionnelle hommes/femmes.",France,"10 Aug, 2022 22:07:38 UTC","Groupe Hélios est présent partout en France à travers ces 5 marques : Proximark, T1, Sign Plus, Kangourou et Hélios Bretagne.
Passionnés et experts en signalisation routière, nous souhaitons répondre au mieux à vos besoins.",Groupe Hélios,200 - 500,Construction,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/0PHfa06xHGcrQk7t62e1389ad9085,null,10M - 50M,lockbit,2000
645662e17adef2f79c969f0f,0,maldegem.be,"Stolen private data and DB's",Belgium,"10 Aug, 2022 09:59:56 UTC",null,Gemeente Maldegem,50 - 200,Government Administration,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/AnstTTCSLRDpjqjq62e136cc23841,null,10M - 50M,lockbit,1968
645662ec7adef2f79c969f10,0,correounir.com.ar,"Unir Distribución y Logística (Unir SA) Argentina
Unir SA is a Clarin Group company oriented to the development of integral solutions in the tasks of Postal Distribution, Logistics in general, we offer all the variants of products, in the shortest terms of the market.

The versatility of means and resources that Grupo Clarin has, made Unir SA begin its activity in mid-1997 by distributing correspondence from the companies of the Group.

Already entrenched in the postal market and betting on the future, Unir SA added other leading companies to its portfolio, where these new customers found significant benefits in costs and services.

For those of us who form Unir SA, we know that belonging to Grupo Clarín represents a great competitive advantage and for our clients it means support with all the guarantees.",Argentina,"10 Aug, 2022 22:13:09 UTC","URBANO ARGENTINA Somos una compañía líder especializada en brindar soluciones Logísticas, Postales, de Inteligencia de Negocios y envios internacionales.",Unir S.A.,null,Package/Freight Delivery,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/u7c7XFNyjMpfYir362e104b15735c,null,null,lockbit,null
645662ef7adef2f79c969f11,0,cheungwoh.com.sg,Cheung Woh is a world class manufacturer and supplier of HDD components and precision metal components.,Singapore,"14 Oct, 2022 17:06:20 UTC","Cheung Woh Technologies Ltd is engaged in investment holding and trading. It manufactures and supplies precision hard disk drive (HDD) components. It operates through two segments: hard disk drive components, which include voice coil motor (VCM) plates and air combs, and precision metal stamping components, which mainly include sheet metal machined parts and stamped parts, prototypes, stamping tool design and fabrication. Its subsidiaries include Cheung Woh Technologies (Malaysia) Sdn Bhd, which is the manufacturer and provider of stamping process for metal works and manufacturer of tool and die; Cheung Woh Technologies (Johor) Sdn Bhd, which is the provider of services in the secondary processes of computer parts and components; Cheung Woh Precision (Zhuhai) Co., Ltd, which is the manufacturer of VCM plates and provider of precision metal stamping services, and Cheung Woh Technologies (Zhuhai) Co., Ltd, which manufactures hard disk drive components and sheet metal machined parts.",Cheung Woh Technologies Ltd,"1,000 - 5,000",Manufacturing,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/rOfv6StOlJ9T9mpT62e02ae4d06de,null,10M - 50M,lockbit,1972
645662f77adef2f79c969f12,0,ymaunivers.com,"From using composite wood 50 years ago to today’s carbon fiber composite products, YMA combines the power of science, driven by engineering, time proven craftsmanship, and united by purpose.
The company is driving innovations through the use of materials, polymers, chemicals and composites to help address many of the world’s most challenging problems in making products that are light weight, ultra-durable and many times stronger than steel.",Taiwan,"09 Aug, 2022 02:51:37 UTC","We are one of the leading Carbon Fiber/ Glass Fiber/ Kevlar and Thermoplastic OEM manufacturers and we have been making many award-winning products for the past 50 years. 

Our expertise includes Sporting Goods (Bike & Racket) / Healthcare / Robotics Arms / Automobile/ Motorcycle / Construction / Aerospace.

We have our own material R&D center and product design center to meet different customer’s application. The verification center helps us making great reliability product. 
With the unique recipe, we make more stronger product by our own resin and Pre-Preg to strengthen the high-end product grade.

For others materials (Steel, Plastic…) don’t hesitate to let me know.",YMA Corporation,null,Utilities,false,2023-05-06T17:23:24.648Z,null,http://lockbitapt6vx57t3eeqjofwgcglmutr3a35nygvokja5uuccip4ykyd.onion/post/1yGSUjAKKFUiPXpW62e00d895f989,null,null,lockbit,1968
