_id,branches_count,company_name,company_status,content,country,date_added,deadline,description,display_name,employees_count,employees_range,industry,ispublished,last_seen,latitude,link,longitude,progress,revenue,revenue_range,source,technologies_used,views,year_founded
64601d348e116d3d1d0c1739,0,Samuels and Son Seafood,active,Samuels Seafood,United States,2023-01-14,null,Samuels Seafood,"Samuels & Son Seafood Co., Inc.",388,200 - 500,Food Production,true,2023-05-14T09:34:19.752Z,39.905445,https://www.samuelsseafood.com/,-75.158005,100%,$80M,50M - 100M,Royal,"[""Google Tag Manager"",""Gravatar"",""MaxCDN"",""WooCommerce"",""WordPress""]",null,1989
64601d368e116d3d1d0c173a,0,Hills Salvage and Recycling,active,"Welcome to Hills Salvage and Recycling Ltd, one the UK's leading vehicle dismantling and recycling specialists. Please browse our site for anything from parts to car sales. Should you require any assistance please do not hesitate to contact us, our professional teams are always on hand and happy to help with any enquiry. 

Our team prides itself on its high levels of professionalism, expertise, customer service and environmental standards. From our state-of-the-art headquarters set in 11 acres, we provide a comprehensive range of services.

Whether you are looking for salvaged or fully repaired vehicles or spare parts, you have no need to look further than Hills.

We have thousands of vehicles and parts in stock at any one time and each week we deliver across the UK, Europe and the rest of the world",United Kingdom,2023-01-14,null,"Welcome to Hills Salvage and Recycling Ltd, one the UK's leading vehicle dismantling and recycling specialists. Please browse our site for anything from parts to car sales. Should you require any assistance please do not hesitate to contact us, our professional teams are always on hand and happy to help with any enquiry. 

Our team prides itself on its high levels of professionalism, expertise, customer service and environmental standards. From our state-of-the-art headquarters set in 11 acres, we provide a comprehensive range of services.

Whether you are looking for salvaged or fully repaired vehicles or spare parts, you have no need to look further than Hills.

We have thousands of vehicles and parts in stock at any one time and each week we deliver across the UK, Europe and the rest of the world",Hills Salvage and Recycling,60,50 - 200,Automotive,true,2023-05-14T09:34:24.525Z,53.543455,http://www.hills-motors.co.uk/,-2.792327,100%,$21.5M,10M - 50M,Royal,"[""Google Tag Manager""]",null,1999
64601d378e116d3d1d0c173b,5,T A Supply,active,"In April of 1960, T&A Supply Company incorporated for the purpose of distributing tools, adhesives, and the supplies used to install floor covering. Hence, the origin of our name and the continued focus of providing quality products and innovative flooring solutions to those we serve.

Today, we have a distribution network throughout the entire Pacific Northwest, Alaska and Hawaii. Our warehouse complex stocks more than 200,000 square feet of flooring products. We can service customer needs either by logistical delivery on our company trucks, or through one of our 16 stocking branch locations.

We are experienced in the distribution and marketing of resilient, wood, ceramic, tile, laminate, rubber flooring, carpet, and floor installation accessories. Our customer list of more than 6,700 accounts includes flooring dealers, lumber yards, home improvement retailers, designers, architects, OEM manufacturers, and professional installers.",United States,2023-01-12,null,"In April of 1960, T&A Supply Company incorporated for the purpose of distributing tools, adhesives, and the supplies used to install floor covering. Hence, the origin of our name and the continued focus of providing quality products and innovative flooring solutions to those we serve.

Today, we have a distribution network throughout the entire Pacific Northwest, Alaska and Hawaii. Our warehouse complex stocks more than 200,000 square feet of flooring products. We can service customer needs either by logistical delivery on our company trucks, or through one of our 16 stocking branch locations.

We are experienced in the distribution and marketing of resilient, wood, ceramic, tile, laminate, rubber flooring, carpet, and floor installation accessories. Our customer list of more than 6,700 accounts includes flooring dealers, lumber yards, home improvement retailers, designers, architects, OEM manufacturers, and professional installers.","T&A Supply Company, Inc.",259,259,Wholesale,true,2023-05-14T09:34:29.321Z,47.40854,http://www.tasupply.com/,-122.24897,0%,47620000,10M - 50M,Royal,"[""Eloqua"",""Google Tag Manager"",""WooCommerce"",""WordPress""]",null,1960
64601d398e116d3d1d0c173c,0,LEK / HABO,active,"Lek/Habo is specialized in the engineering, installation and maintenance of sustainable energy installations.

Custom-fit and turnkey project combine a complete range of solutions to create optimal energy efficiency. Lek/Habo stands for flexibility and personal attention.

Based in the Netherlands, with subsidiaries in Germany, Belgium, Poland and a world-wide local dealer network. Lek/Habo delivers a wide range of sustainable energy systems for both industrial and greenhouse applications.",Netherlands,2023-01-06,null,"Lek/Habo is specialized in the engineering, installation and maintenance of sustainable energy installations.

Custom-fit and turnkey project combine a complete range of solutions to create optimal energy efficiency. Lek/Habo stands for flexibility and personal attention.

Based in the Netherlands, with subsidiaries in Germany, Belgium, Poland and a world-wide local dealer network. Lek/Habo delivers a wide range of sustainable energy systems for both industrial and greenhouse applications.",Lek/Habo,56,50 - 200,Machinery,true,2023-05-14T09:40:25.062Z,null,https://lekhabo.nl/,null,0%,$21M,1M - 10M,Royal,"[""Google Analytics""]",null,1947
64601d3b8e116d3d1d0c173d,0,Bevolution Group,active,"Bevolution Group is a leading manufacturer of ""Better than National Brand Quality"" Foodservice Beverages.  Our expertise includes Smoothie bases, Cocktail Mixers, Refreshers, NFC Juices, Lemonades, Juice based Beverages,  Agua Frescas, Purees, ""From Concentrate"" Juices, Frappes, Lattes, Iced Teas, Coffee Beverages and Beverage ""Add Ins"" including Proteins.   Our ability to customize products for our clients with our inhouse R&D team is the best in the Foodservice industry.  All our products come in a wide variety of formats including frozen, refrigerated, all natural aseptic, bag in the box and powders.  Our brands include Tropics, Dr. Smoothie and Refrasia.  We have a nationwide Equipment and Service team for those clients requiring dispensing and blending equipment.

Production facilities are located in Chicago, Frostproof, FL,  and Fullerton, CA. 
For more information, please visit Bevolutiongroup.com, Tropicsbeverages.com and Drsmoothie.com",United States,2023-01-06,null,"Bevolution Group is a leading manufacturer of ""Better than National Brand Quality"" Foodservice Beverages.  Our expertise includes Smoothie bases, Cocktail Mixers, Refreshers, NFC Juices, Lemonades, Juice based Beverages,  Agua Frescas, Purees, ""From Concentrate"" Juices, Frappes, Lattes, Iced Teas, Coffee Beverages and Beverage ""Add Ins"" including Proteins.   Our ability to customize products for our clients with our inhouse R&D team is the best in the Foodservice industry.  All our products come in a wide variety of formats including frozen, refrigerated, all natural aseptic, bag in the box and powders.  Our brands include Tropics, Dr. Smoothie and Refrasia.  We have a nationwide Equipment and Service team for those clients requiring dispensing and blending equipment.

Production facilities are located in Chicago, Frostproof, FL,  and Fullerton, CA. 
For more information, please visit Bevolutiongroup.com, Tropicsbeverages.com and Drsmoothie.com",Bevolution Group,152,"500 - 1,000",Food & Beverages,true,2023-05-14T09:40:29.841Z,41.812996,http://bevolutiongroup.com/,-87.68211,20%,$50M,100M - 200M,Royal,"[""CloudFlare"",""Google Tag Manager"",""MaxCDN"",""WordPress""]",null,2015
64601d3d8e116d3d1d0c173e,0,QUT,active,"QUT (Queensland University of Technology) is a highly successful Australian university with an applied emphasis in courses and research. Based in Brisbane, the university has a global outlook, some 50,000 students, including 9000 from overseas, and an annual budget of more than AU$750 million.

Courses are in high demand and its graduate employment rate is well above the national average for Australian universities.

CRICOS  00213J",Australia,2022-12-31,null,"QUT (Queensland University of Technology) is a highly successful Australian university with an applied emphasis in courses and research. Based in Brisbane, the university has a global outlook, some 50,000 students, including 9000 from overseas, and an annual budget of more than AU$750 million.

Courses are in high demand and its graduate employment rate is well above the national average for Australian universities.

CRICOS  00213J",QUT (Queensland University of Technology),"4,178 Employees","4,178 Employees",Higher Education,true,2023-05-14T09:40:37.064Z,-27.477721,http://www.qut.edu.au/,153.028414,10%,$669M,$669M,Royal,"[""Amazon Cloudfront"",""Bizo"",""CloudFlare"",""Crazy Egg"",""F5 BIG-IP"",""Google Analytics"",""Google DoubleClick"",""Google Tag Manager""]",null,1989
64601d3f8e116d3d1d0c173f,0,AONTTAGL,active,To be the leading Insurance Broker and Risk Management Consultant in our chosen markets!,Trinidad and Tobago,2022-12-30,null,To be the leading Insurance Broker and Risk Management Consultant in our chosen markets!,Agostini Insurance Brokers Ltd.,126,126,Insurance,true,2023-05-14T09:34:34.104Z,null,http://www.agostini.com/,null,0%,$33M,$33M,Royal,"[""WordPress""]",null,1938
64601d408e116d3d1d0c1740,0,Waterloo Wellington Flight Centre,active,Waterloo Wellington Flight Centre (WWFC) provides exceptional training programs for professional and private pilots. WWFC is one of the largest and most experienced flight training centres in Canada. It has strong relationships with the University of Waterloo and Conestoga College aviation programs. WWFC values dedication and collaboration with students and members through rigorous training and thorough instruction. This commitment to excellence gives graduates a competitive edge when entering the workforce.,Canada,2022-12-29,null,Waterloo Wellington Flight Centre (WWFC) provides exceptional training programs for professional and private pilots. WWFC is one of the largest and most experienced flight training centres in Canada. It has strong relationships with the University of Waterloo and Conestoga College aviation programs. WWFC values dedication and collaboration with students and members through rigorous training and thorough instruction. This commitment to excellence gives graduates a competitive edge when entering the workforce.,Waterloo Wellington Flight Centre,27,50 - 200,Airlines/Aviation,true,2023-05-14T09:34:38.975Z,43.4559096,https://www.wwfc.ca/,-80.3875208,100%,$9M,10M - 50M,Royal,"[""Constant Contact"",""Google Tag Manager"",""WooCommerce"",""WordPress""]",null,1932
64601d428e116d3d1d0c1741,0,www.buildersmutual.com,active,"Committed to the construction industry for more than 30 years, Builders Mutual Insurance Company offers policies for residential, commercial and trade.",United States,2022-12-27,null,"Committed to the construction industry for more than 30 years, Builders Mutual Insurance Company offers policies for residential, commercial and trade.","Builders Mutual Insurance Company, Inc",411,200 - 500,Insurance,true,2023-05-14T09:34:48.578Z,35.761234,http://www.buildersmutual.com/,-78.73046,100%,null,50M - 100M,Royal,"[""Google Tag Manager""]",null,1984
64601d448e116d3d1d0c1742,8,INTRADO,active,"Intrado, formerly West, is an innovative, cloud-based, global technology partner to clients around the world. Intrado Safety connects people and organizations at the right time and in the right ways to the nearest emergency assistance, and provides thousands of public safety agencies and first responders with critical data points to coordinate the best emergency response. Our end-to-end 911 solutions help enterprises keep their users safe and meet 911 regulations.",United States,2022-12-27,null,"Intrado, formerly West, is an innovative, cloud-based, global technology partner to clients around the world. Intrado Safety connects people and organizations at the right time and in the right ways to the nearest emergency assistance, and provides thousands of public safety agencies and first responders with critical data points to coordinate the best emergency response. Our end-to-end 911 solutions help enterprises keep their users safe and meet 911 regulations.",Intrado Inc.,10772,"> 10,000",Computer Software,true,2023-05-14T09:34:53.358Z,40.13851,http://www.intrado.com/,-105.133865,10%,$3.5B,> 1B,Royal,"[""CloudFlare"",""Drupal"",""Eloqua"",""Google Analytics"",""Google Tag Manager"",""MaxCDN"",""NewRelic""]",null,1979
64601d468e116d3d1d0c1743,0,Inforlandia,active,"Founded in 1990, Inforlandia Lda, is part of the Portuguese economic group known as VAGA SGPS.
The company has an Owners Capital reaching 5.200.000 USD (4MM Eur), empowering it with the necessary financial strength needed to face the uncertainties of a challenging environment.
Inforlandia is today one of the main IT companies in Portugal, specializing in the manufacture / assembly of computers, assuming the responsibility of being the biggest manufacturer of notebook computers in South Europe (Gartner data).
Inforlandia has its factory for the production and assembly of its products and brands located in Aveiro, as also the main warehouse and headquarters. Sales offices are located in Lisbon and Aveiro, enabling it to span its reach over the whole country. The company develops its business through 4 main strategic business areas which are all based on, or related to, their area of production and assembly of computers.

Fundada em Outubro de 1990, a Inforlandia é uma empresa de capitais integralmente nacionais, pertencente ao Grupo empresarial VAGA SGPS. Alicerçada numa sólida estrutura de capital, foi distinguida, pela qualidade do seu desempenho e perfil de risco, com o estatuto PME Líder em 2009. Com provas dadas de inovação, a sua actividade principal centra-se na concepção, desenvolvimento e comercialização de sistemas e soluções de computação móvel baseadas em tecnologias e conceitos inovadores.",Portugal,2022-12-27,null,"Founded in 1990, Inforlandia Lda, is part of the Portuguese economic group known as VAGA SGPS.
The company has an Owners Capital reaching 5.200.000 USD (4MM Eur), empowering it with the necessary financial strength needed to face the uncertainties of a challenging environment.
Inforlandia is today one of the main IT companies in Portugal, specializing in the manufacture / assembly of computers, assuming the responsibility of being the biggest manufacturer of notebook computers in South Europe (Gartner data).
Inforlandia has its factory for the production and assembly of its products and brands located in Aveiro, as also the main warehouse and headquarters. Sales offices are located in Lisbon and Aveiro, enabling it to span its reach over the whole country. The company develops its business through 4 main strategic business areas which are all based on, or related to, their area of production and assembly of computers.

Fundada em Outubro de 1990, a Inforlandia é uma empresa de capitais integralmente nacionais, pertencente ao Grupo empresarial VAGA SGPS. Alicerçada numa sólida estrutura de capital, foi distinguida, pela qualidade do seu desempenho e perfil de risco, com o estatuto PME Líder em 2009. Com provas dadas de inovação, a sua actividade principal centra-se na concepção, desenvolvimento e comercialização de sistemas e soluções de computação móvel baseadas em tecnologias e conceitos inovadores.","Inforlandia, S.A.",37,50 - 200,Computer Hardware,true,2023-05-14T09:40:46.676Z,null,https://www.inforlandia.com/,null,0%,$12M,10M - 50M,Royal,"[""WordPress""]",null,1990
64601d488e116d3d1d0c1744,0,Fantasy Springs Resort Casino,active,"Fantasy Springs Resort Casino offers 1,800 of the hottest slots, world-class table games, entertainment, hotel, dining and golf at Eagle Falls.",United States,2022-12-26,null,"Fantasy Springs Resort Casino offers 1,800 of the hottest slots, world-class table games, entertainment, hotel, dining and golf at Eagle Falls.","Fantasy Springs Resorts, Inc.",1420,1420,null,true,2023-05-14T09:35:07.731Z,null,https://www.fantasyspringsresort.com/,null,100%,$310M,$310M,Royal,"[""Google Tag Manager"",""MaxCDN"",""WordPress""]",null,null
64601d498e116d3d1d0c1745,0,Robinson Pharma,active,"Robinson Pharma, Inc. is a full-service contract manufacturer of softgels, tablets, capsules, gummies, powders, and liquids for the dietary supplements and personal health care industries. Currently, we have the largest softgel capacity in the United States, a leading vitamin manufacturer with multiple third-party certifications for GMP Compliance. We search the globe for the best raw materials and guarantee you that all your products will be manufactured in the USA. Robinson Pharma, Inc. also guarantees you one of the shortest order lead times in the industry, as well as packaging services.",United States,2022-12-26,null,"Robinson Pharma, Inc. is a full-service contract manufacturer of softgels, tablets, capsules, gummies, powders, and liquids for the dietary supplements and personal health care industries. Currently, we have the largest softgel capacity in the United States, a leading vitamin manufacturer with multiple third-party certifications for GMP Compliance. We search the globe for the best raw materials and guarantee you that all your products will be manufactured in the USA. Robinson Pharma, Inc. also guarantees you one of the shortest order lead times in the industry, as well as packaging services.","Robinson Pharma, Inc.",915,"500 - 1,000","Health, Wellness and Fitness",true,2023-05-14T09:40:51.504Z,33.700172,https://www.robinsonpharma.com/,-117.91964,100%,$300M,100M - 200M,Royal,"[""CloudFlare""]",null,1990
64601d4b8e116d3d1d0c1746,0,Atlatec SA de CV,active,"Atlatec | 1,253 followers on LinkedIn. Soluciones Integrales relacionadas con el Agua para el sector Público y Privado",Mexico,2022-12-25,null,"Atlatec | 1,253 followers on LinkedIn. Soluciones Integrales relacionadas con el Agua para el sector Público y Privado","Atlatec, S.A. de C.V.",299,200 - 500,Environmental Services,true,2023-05-14T09:40:56.282Z,null,https://www.atlatec.com/,null,100%,$180M,10M - 50M,Royal,[],null,1956
64601d4d8e116d3d1d0c1747,2,ATLAS,active,"Atlas Commodities LLC acts as a source of global market information and commentary for international energy market professionals. We offer a full spectrum of energy and energy- related markets in natural gas, crude oil, electricity and refined products.
 
As a neutral intermediary, Atlas anonymously matches up buyers and sellers of financial and physical energy products at the most attractive prices available. At Atlas, our seasoned brokers are prepared to deliver seamless transactions, targeted market information and managed risk exposure for all of our clients' energy trading requirements.",United States,2022-12-21,null,"Atlas Commodities LLC acts as a source of global market information and commentary for international energy market professionals. We offer a full spectrum of energy and energy- related markets in natural gas, crude oil, electricity and refined products.
 
As a neutral intermediary, Atlas anonymously matches up buyers and sellers of financial and physical energy products at the most attractive prices available. At Atlas, our seasoned brokers are prepared to deliver seamless transactions, targeted market information and managed risk exposure for all of our clients' energy trading requirements.",Atlas Commodities L.L.C,125,50 - 200,Financial Services,true,2023-05-14T09:41:01.092Z,29.73267,http://www.atlascommodities.com/,-95.43152,1%,$10M,10M - 50M,Royal,"[""Google Tag Manager"",""WooCommerce"",""WordPress""]",null,2006
64601d4f8e116d3d1d0c1748,0,Zehnders of Frankenmuth,active,"Zehnder's of Frankenmuth | 449 followers on LinkedIn. In All The World, There's Only One. | Welcome to our world famous Zehnder's of Frankenmuth restaurant, The Fortress championship golf course, Splash Village Hotel and Indoor waterpark, and Zehnder's Marketplace, unique retail shops. Eat, sleep, shop, and play in the warm and inviting atmosphere of Frankenmuth, MI, one of Michigan's top family attractions. Take a day and visit us in Frankenmuth, MI",United States,2022-12-20,null,"Zehnder's of Frankenmuth | 449 followers on LinkedIn. In All The World, There's Only One. | Welcome to our world famous Zehnder's of Frankenmuth restaurant, The Fortress championship golf course, Splash Village Hotel and Indoor waterpark, and Zehnder's Marketplace, unique retail shops. Eat, sleep, shop, and play in the warm and inviting atmosphere of Frankenmuth, MI, one of Michigan's top family attractions. Take a day and visit us in Frankenmuth, MI","Zehnder's Of Frankenmuth Inc.",645,"500 - 1,000",Restaurants,true,2023-05-14T09:41:05.889Z,43.327404,https://www.zehnders.com/,-83.74021,0%,$117M,100M - 200M,Royal,"[""Google DoubleClick"",""Google Tag Manager"",""OpenCart"",""WooCommerce"",""WordPress""]",null,1856
64601d518e116d3d1d0c1749,0,Mol,active,"Mol cy, metaalbewerking en constructeur van trailers, terminal tractors, specials en vuilniswagens.",Belgium,2022-12-16,null,"Mol cy, metaalbewerking en constructeur van trailers, terminal tractors, specials en vuilniswagens.",MOL CY,51,51,Manufacturing,true,2023-05-14T09:35:22.071Z,null,http://molcy.com/,null,100%,$19,$19,Royal,"[""Google Analytics"",""Google Tag Manager"",""MaxCDN"",""WordPress""]",null,1984
64601d528e116d3d1d0c174a,0,Conform,active,"Il CONFORM è una rete costituita da Organizzazioni Pubbliche e Private, nazionali ed internazionali, espressione di Istituzioni, Università, Agenzie Formative, Centri di Ricerca e Consulenza, Banche, Imprese, Associazioni Datoriali ed Organizzazione del Volontariato e della Solidarietà Internazionale.

La sua mission si può così sintetizzare:

facilitatore e gestore di relazioni tra i partner/soci nazionali ed internazionali della rete

portatore di innovazione autentica 

scambio di competenze e la messa in comune di attitudini e specializzazioni diverse.",Italy,2022-12-15,null,"Il CONFORM è una rete costituita da Organizzazioni Pubbliche e Private, nazionali ed internazionali, espressione di Istituzioni, Università, Agenzie Formative, Centri di Ricerca e Consulenza, Banche, Imprese, Associazioni Datoriali ed Organizzazione del Volontariato e della Solidarietà Internazionale.

La sua mission si può così sintetizzare:

facilitatore e gestore di relazioni tra i partner/soci nazionali ed internazionali della rete

portatore di innovazione autentica 

scambio di competenze e la messa in comune di attitudini e specializzazioni diverse.",CONFORM - Consulenza Formazione e Management S.c.a.r.l.,32,10 - 50,Professional Training & Coaching,true,2023-05-14T09:41:10.665Z,null,https://www.conform.it/,null,100%,$5M,1M - 10M,Royal,"[""WooCommerce"",""WordPress""]",null,1995
64601d548e116d3d1d0c174b,1,Vincent Fister,active,"Vincent Fister is your local, family owned Lexington moving company. We offer storage solutions and professional movers in Lexington Kentucky.",United States,2022-12-15,null,"Vincent Fister is your local, family owned Lexington moving company. We offer storage solutions and professional movers in Lexington Kentucky.","Fister, Inc.",114,50 - 200,Transportation/Trucking/Railroad,true,2023-05-14T09:41:15.452Z,38.022568,http://vincentfister.com/,-84.454155,0%,$14,10M - 50M,Royal,"[""CloudFlare"",""Google Analytics"",""Google Tag Manager"",""WordPress""]",null,1986
64601d558e116d3d1d0c174c,1,Adams-Friendship Area School District,active,null,United States,2022-12-07,null,null,Adams Friendship School District,null,1 - 10,Primary/Secondary Education,true,2023-05-14T09:41:20.246Z,43.9678812,https://afasd.net/,-89.81974679999999,100%,null,0 - 1M,Royal,"[""CloudFlare"",""Google Analytics"",""Google Tag Manager"",""MaxCDN""]",null,2009
64601d578e116d3d1d0c174d,3,Summit,active,"In 1987, we began operating as a small brokerage firm mainly focused on employee benefits.  

Today, Summit Financial Group, a Summit Consolidated Group company, is a nationwide, full-service financial services and executive consultation conglomerate with offices and affiliated partners coast to coast.  We serve companies and organizations by providing them with exceptional insights and counsel pertaining to every aspect of the human resources and risk management spectrum; group and executive benefits, property and casualty insurance, and benefits administration. For individuals, we provide financial planning and advisory, wealth management and a complete line of insurance coverage.  

Our culture is shaped by a collective heart for service.  Our performance is fortified with experience, proficiency, and the most advanced technologies available.  Our clients’ satisfaction and loyalty are everything.

Securities and advisory services offered through Cetera Advisor Networks LLC (doing insurance business in CA as CFGAN Insurance agency), member FINRA/SIPC. Cetera is under separate ownership from any other named entity.",United States,2022-12-02,null,"In 1987, we began operating as a small brokerage firm mainly focused on employee benefits.  

Today, Summit Financial Group, a Summit Consolidated Group company, is a nationwide, full-service financial services and executive consultation conglomerate with offices and affiliated partners coast to coast.  We serve companies and organizations by providing them with exceptional insights and counsel pertaining to every aspect of the human resources and risk management spectrum; group and executive benefits, property and casualty insurance, and benefits administration. For individuals, we provide financial planning and advisory, wealth management and a complete line of insurance coverage.  

Our culture is shaped by a collective heart for service.  Our performance is fortified with experience, proficiency, and the most advanced technologies available.  Our clients’ satisfaction and loyalty are everything.

Securities and advisory services offered through Cetera Advisor Networks LLC (doing insurance business in CA as CFGAN Insurance agency), member FINRA/SIPC. Cetera is under separate ownership from any other named entity.","SUMMIT FINANCIAL GROUP, INC",100,50 - 200,Insurance,true,2023-05-14T09:41:29.779Z,null,http://www.yoursummit.com/,null,100%,$60M,10M - 50M,Royal,"[""Drupal"",""Google Analytics"",""Google Tag Manager"",""WordPress""]",null,1987
64601d598e116d3d1d0c174e,0,RMCLAW,active,Law Firm Chicago,United States,2022-11-17,null,Law Firm Chicago,"RIGHEIMER MARTIN & CINQUINO, P.C",7,1 - 10,Legal Services,true,2023-05-14T09:35:55.684Z,41.88066,https://www.rmclaw.net/,-87.63431,100%,$5 M,0 - 1M,Royal,"[""Varnish""]",null,null
64601d5b8e116d3d1d0c174f,0,Law Firm of Friedman + Bartoumian,active,"The Law Firm of Friedman + Bartoumian specializes in the defense of claims for workers' compensation benefits. We provide representation through and to insurers, third-party claim administrators and self-insured employers. We continuously challenge ourselves to achieve the most expedient claim resolutions, reductions to legal costs and protections against future legal risks for our clients. We use best-in-class practices and tools, and value a collaborative approach with our clients. Recognition of applicant and vendor fraud is a high priority. We aggressively litigate liens through our dedicated in-house team known as the ""Lien Machine!""

Our clients encompass a wide range of employers and industries, with emphasis in the fields of healthcare, hospitality, construction, transportation, staffing and public agencies. F+B attorneys appear daily at all venues of the California Workers' Compensation Appeals Board. We are recognized by the judiciary, opposing attorneys and other stakeholders as having deep, substantive legal knowledge, sharp analytical abilities and excellent trial skills.

Our expertise includes the business side of workers' compensation insurance. We provide representation as to coverage disputes, underwriting questions, premium collection and regulatory compliance before the California Department of Insurance, the Workers' Compensation Insurance Rating Bureau of California, the California Self-Insurers' Security Fund and the Department of Industrial Relations. Our practice in the area of third-party subrogation compliments our claims defense work.

We pledge to remain a resource of trust and integrity to our clients and to the community at large. We further pledge to remain an equal opportunity employer guided by the principles of tolerance, inclusiveness, diversity and equality.",United States,2022-11-19,null,"The Law Firm of Friedman + Bartoumian specializes in the defense of claims for workers' compensation benefits. We provide representation through and to insurers, third-party claim administrators and self-insured employers. We continuously challenge ourselves to achieve the most expedient claim resolutions, reductions to legal costs and protections against future legal risks for our clients. We use best-in-class practices and tools, and value a collaborative approach with our clients. Recognition of applicant and vendor fraud is a high priority. We aggressively litigate liens through our dedicated in-house team known as the ""Lien Machine!""

Our clients encompass a wide range of employers and industries, with emphasis in the fields of healthcare, hospitality, construction, transportation, staffing and public agencies. F+B attorneys appear daily at all venues of the California Workers' Compensation Appeals Board. We are recognized by the judiciary, opposing attorneys and other stakeholders as having deep, substantive legal knowledge, sharp analytical abilities and excellent trial skills.

Our expertise includes the business side of workers' compensation insurance. We provide representation as to coverage disputes, underwriting questions, premium collection and regulatory compliance before the California Department of Insurance, the Workers' Compensation Insurance Rating Bureau of California, the California Self-Insurers' Security Fund and the Department of Industrial Relations. Our practice in the area of third-party subrogation compliments our claims defense work.

We pledge to remain a resource of trust and integrity to our clients and to the community at large. We further pledge to remain an equal opportunity employer guided by the principles of tolerance, inclusiveness, diversity and equality.",Law Firm of Friedman + Bartoumian,43,43,Law Practice,true,2023-05-14T09:41:34.563Z,null,https://www.friedmanlawoffices.com/,null,100%,$10M,$10M,Royal,"[""Sukuri/Cloudproxy"",""WooCommerce"",""WordPress""]",null,1986
64601d5c8e116d3d1d0c1750,0,Los Angeles Business Journal,active,null,United States,2022-11-17,null,null,Los Angeles Business Journal,40,10 - 50,Newspapers,true,2023-05-14T09:41:44.141Z,34.062336,https://www.labusinessjournal.com/,-118.35271,100%,$8 Million,1M - 10M,Royal,"[""Amazon Cloudfront"",""CloudFlare"",""Google Analytics"",""Google DoubleClick"",""Google Tag Manager"",""MailChimp"",""WordPress""]",null,1979
64601d5e8e116d3d1d0c1751,0,M2S Electronics,active,"M2S Electronics offers the services of RD, Engineering, Local Assembly and International Assembly on custom made electronic products. Since 1981, year of foundation, we have developped
and put into profit a great deal of expertises that we now offer
to our clients through SOLUTION proposition to their particular
needs. ISO9001 certified since 1996, we have efficient processes in that benifit our clients on competitive costs along with professionnal services.

OUR MISSION
M2S Electronics works in partnership with manufacturers by offering them contract manufacturing value-added services in electronic, that meets the clients expectations. In conformity with our values, Progress, Control and Harmony.

MARKET SEGMENT
Medical & Health / HVAC / Hydro Energy / Telecom & Broadcast / Distribution / Transport / Security",Canada,2022-11-17,null,"M2S Electronics offers the services of RD, Engineering, Local Assembly and International Assembly on custom made electronic products. Since 1981, year of foundation, we have developped
and put into profit a great deal of expertises that we now offer
to our clients through SOLUTION proposition to their particular
needs. ISO9001 certified since 1996, we have efficient processes in that benifit our clients on competitive costs along with professionnal services.

OUR MISSION
M2S Electronics works in partnership with manufacturers by offering them contract manufacturing value-added services in electronic, that meets the clients expectations. In conformity with our values, Progress, Control and Harmony.

MARKET SEGMENT
Medical & Health / HVAC / Hydro Energy / Telecom & Broadcast / Distribution / Transport / Security",M2S ELECTRONIQUE LTEE.,100,50 - 200,Semiconductors,true,2023-05-14T09:41:48.927Z,46.825052,https://www.m2selectronics.com/,-71.309584,0%,23542749,10M - 50M,Royal,"[""Google Analytics"",""Google DoubleClick"",""Google Tag Manager""]",null,2001
64601d608e116d3d1d0c1752,0,"Naulty, Scaricamazza and McDevitt, LLC",active,"Naulty, Scaricamazza & McDevitt, LLC is a client-focused regional defense litigation firm serving Pennsylvania, New Jersey and Delaware",United States,2022-10-20,null,"Naulty, Scaricamazza & McDevitt, LLC is a client-focused regional defense litigation firm serving Pennsylvania, New Jersey and Delaware","NAULTY, SCARICAMAZZA & MC DEVITT, LLC",90,50 - 200,Legal Services,true,2023-05-14T09:41:58.498Z,39.95385,https://naulty.com/,-75.16696,100%,$$14 Million,10M - 50M,Royal,"[""WordPress""]",null,1996
64601d628e116d3d1d0c1753,2,The Keenan Agency Inc,active,"Since 1938, The Keenan Agency has been on of the leading insurance agencies in Central Ohio.  We provide insurance solutions to thousands of commercial and personal lines clients around the country.  Our policyholders know that they can look to our agency to provide individual attention in servicing their insurance needs.",United States,2022-11-02,null,"Since 1938, The Keenan Agency has been on of the leading insurance agencies in Central Ohio.  We provide insurance solutions to thousands of commercial and personal lines clients around the country.  Our policyholders know that they can look to our agency to provide individual attention in servicing their insurance needs.","THE KEENAN AGENCY, INC",14,10 - 50,Insurance,true,2023-05-14T09:42:03.282Z,40.109676,https://www.keenanins.com/,-83.15946,100%,$5M,1M - 10M,Royal,"[""Google Tag Manager"",""MaxCDN""]",null,1938
